Share Name: NDQ
Starting Portfolio Value: 1000.00
2021-03-04, Open, 24.33
2021-03-05, Order Canceled/Margin/Rejected
2021-03-05, Open, 24.26
2021-03-08, Order Canceled/Margin/Rejected
2021-03-08, Open, 24.53
2021-03-09, Order Canceled/Margin/Rejected
2021-03-09, Open, 24.52
2021-03-10, Order Canceled/Margin/Rejected
2021-03-10, Open, 24.98
2021-03-11, Order Canceled/Margin/Rejected
2021-03-11, Open, 24.96
2021-03-12, Order Canceled/Margin/Rejected
2021-03-12, Open, 25.26
2021-03-15, Order Canceled/Margin/Rejected
2021-03-15, Open, 25.17
2021-03-16, Order Canceled/Margin/Rejected
2021-03-16, Open, 25.53
2021-03-17, Order Canceled/Margin/Rejected
2021-03-17, Open, 25.57
2021-03-18, Order Canceled/Margin/Rejected
2021-03-18, Open, 25.42
2021-03-19, Order Canceled/Margin/Rejected
2021-03-19, Open, 24.93
2021-03-22, Order Canceled/Margin/Rejected
2021-03-22, Open, 25.22
2021-03-23, Order Canceled/Margin/Rejected
2021-03-23, Open, 25.50
2021-03-24, Order Canceled/Margin/Rejected
2021-03-24, Open, 25.90
2021-03-25, Order Canceled/Margin/Rejected
2021-03-25, Open, 25.42
2021-03-26, Order Canceled/Margin/Rejected
2021-03-26, Open, 25.42
2021-03-29, Order Canceled/Margin/Rejected
2021-03-29, Open, 25.45
2021-03-30, Order Canceled/Margin/Rejected
2021-03-30, Open, 25.49
2021-03-31, Order Canceled/Margin/Rejected
2021-03-31, Open, 25.57
2021-04-01, Order Canceled/Margin/Rejected
2021-04-01, Open, 26.24
2021-04-06, Order Canceled/Margin/Rejected
2021-04-06, Open, 26.77
2021-04-07, Order Canceled/Margin/Rejected
2021-04-07, Open, 26.75
2021-04-08, Order Canceled/Margin/Rejected
2021-04-08, Open, 27.11
2021-04-09, SELL EXECUTED, Size: -41, Price: 27.17, Cost: 994.25, Comm 0.00
2021-04-09, BUY EXECUTED, Size: 41, Price: 27.17, Cost: 1113.97, Comm 0.00
2021-04-09, OPERATION PROFIT, GROSS 119.72, NET 119.72
2021-04-09, Open, 27.22
2021-04-12, SELL EXECUTED, Size: -41, Price: 27.27, Cost: 1113.97, Comm 0.00
2021-04-12, BUY EXECUTED, Size: 41, Price: 27.27, Cost: 1118.07, Comm 0.00
2021-04-12, OPERATION PROFIT, GROSS 4.10, NET 4.10
2021-04-12, Open, 27.36
2021-04-13, SELL EXECUTED, Size: -41, Price: 27.33, Cost: 1118.07, Comm 0.00
2021-04-13, BUY EXECUTED, Size: 41, Price: 27.33, Cost: 1120.53, Comm 0.00
2021-04-13, OPERATION PROFIT, GROSS 2.46, NET 2.46
2021-04-13, Open, 27.35
2021-04-14, SELL EXECUTED, Size: -41, Price: 27.53, Cost: 1120.53, Comm 0.00
2021-04-14, BUY EXECUTED, Size: 41, Price: 27.53, Cost: 1128.73, Comm 0.00
2021-04-14, OPERATION PROFIT, GROSS 8.20, NET 8.20
2021-04-14, Open, 27.48
2021-04-15, SELL EXECUTED, Size: -41, Price: 26.97, Cost: 1128.73, Comm 0.00
2021-04-15, BUY EXECUTED, Size: 41, Price: 26.97, Cost: 1105.77, Comm 0.00
2021-04-15, OPERATION PROFIT, GROSS -22.96, NET -22.96
2021-04-15, Open, 27.02
2021-04-16, SELL EXECUTED, Size: -41, Price: 27.27, Cost: 1105.77, Comm 0.00
2021-04-16, BUY EXECUTED, Size: 41, Price: 27.27, Cost: 1118.07, Comm 0.00
2021-04-16, OPERATION PROFIT, GROSS 12.30, NET 12.30
2021-04-16, Open, 27.22
2021-04-19, SELL EXECUTED, Size: -41, Price: 27.33, Cost: 1118.07, Comm 0.00
2021-04-19, BUY EXECUTED, Size: 41, Price: 27.33, Cost: 1120.53, Comm 0.00
2021-04-19, OPERATION PROFIT, GROSS 2.46, NET 2.46
2021-04-19, Open, 27.38
2021-04-20, SELL EXECUTED, Size: -41, Price: 27.04, Cost: 1120.53, Comm 0.00
2021-04-20, BUY EXECUTED, Size: 41, Price: 27.04, Cost: 1108.64, Comm 0.00
2021-04-20, OPERATION PROFIT, GROSS -11.89, NET -11.89
2021-04-20, Open, 26.94
2021-04-21, Order Canceled/Margin/Rejected
2021-04-21, Open, 26.88
2021-04-22, Order Canceled/Margin/Rejected
2021-04-22, Open, 27.13
